date,comments,NEG,NEU,POS,others,joy,sadness,anger,surprise,disgust,fear,hateful,targeted,aggressive
2021-01-11,que más documento que la masiva VACUNACIÓN CON EL SPUTNIK V Y SIN NINGUNA OBJECION NI RIESGO PARA LAS PERSONAS,0.001477797399275,0.0819636136293411,0.916558563709259,0.8250348567962646,0.1244281828403472,0.0018004946177825,0.0022726072929799,0.0410435944795608,0.0024662732612341,0.002953922143206,0.0995065048336982,0.0057057230733335,0.0273637007921934
2021-01-11,Waldo Gutiérrez Iriarte peor es nada amigo y libre la vacunacion,0.0213923882693052,0.9594103097915648,0.0191973838955163,0.8240008354187012,0.1311630010604858,0.0044630891643464,0.0039934143424034,0.0289571303874254,0.0042459820397198,0.0031765545718371,0.0394427105784416,0.0189905762672424,0.0248817224055528
2021-01-11,"Waldo Gutiérrez Iriarte tendrían que traerlo al científico de la actriz Añez para que pueda corroborar la efectividad de la vacuna, Pero es como dejarlo a Drácula que cuide un banco de sangre",0.5771465301513672,0.4203705489635467,0.0024829769972711,0.949496865272522,0.0025776827242225,0.0040119192562997,0.010821976698935,0.020942997187376,0.0072752800770103,0.0048733362928032,0.0664173811674118,0.0181524474173784,0.0294207260012626
2021-01-11,La vacuna Sputnik V suma controversias: un líder cercano a Putin adelantó que no la usaría y un país africano la administrará solo en etapa experimental,0.030825825408101,0.9613161087036132,0.0078580407425761,0.9660832285881042,0.0030324321705847,0.005158451385796,0.0016286120517179,0.0155695565044879,0.0023521818220615,0.0061756749637424,0.0531326308846473,0.0143926888704299,0.0284212697297334
2021-01-11,La vacuna Sputnik V suma controversias: un líder cercano a Putin adelantó que no la usaría y un país africano la administrará solo en etapa experimental,0.030825825408101,0.9613161087036132,0.0078580407425761,0.9660832285881042,0.0030324321705847,0.005158451385796,0.0016286120517179,0.0155695565044879,0.0023521818220615,0.0061756749637424,0.0531326308846473,0.0143926888704299,0.0284212697297334
2021-01-11,La vacuna Sputnik V suma controversias: un líder cercano a Putin adelantó que no la usaría y un país africano la administrará solo en etapa experimental,0.030825825408101,0.9613161087036132,0.0078580407425761,0.9660832285881042,0.0030324321705847,0.005158451385796,0.0016286120517179,0.0155695565044879,0.0023521818220615,0.0061756749637424,0.0531326308846473,0.0143926888704299,0.0284212697297334
2021-01-11,Waldo Gutiérrez Iriarte la vacuna es voluntaria cual es el problema,0.0705663487315177,0.9261351227760316,0.0032985506113618,0.6366413831710815,0.0055401818826794,0.0086494293063879,0.2533134222030639,0.0376139469444751,0.0511547923088073,0.0070869699120521,0.0575911290943622,0.0159546677023172,0.0223755594342947
2021-01-11,"Waldo Gutiérrez Iriarte bro si no te convence no te vacunes, espera al año para acceder a las otras vacunas",0.0822562649846077,0.9144855737686156,0.0032580844126641,0.9572054743766784,0.0048351357690989,0.0058050383813679,0.0118179088458418,0.0127958636730909,0.0040086829103529,0.0035319596063345,0.0402717106044292,0.0113781159743666,0.0200525280088186
2021-01-11,"en clinicaltrials.gov estan todos los estudios de las vacunas, gratis!!",0.0048055737279355,0.3426901996135711,0.6525042653083801,0.6591894030570984,0.2798867523670196,0.008544772863388,0.0073845107108354,0.0261325947940349,0.0069636357948184,0.0118982978165149,0.0508231595158577,0.0065318900160491,0.0226135868579149
2021-01-11,"dios no quiera, pero el día que te dé ese virus, vamos a ver si estás en posición de andar criticando las vacunas",0.9591166973114014,0.0362994596362113,0.0045838374644517,0.4850912988185882,0.0040355785749852,0.0729659721255302,0.3170449435710907,0.0248819645494222,0.0717643573880195,0.0242159198969602,0.1816315650939941,0.0137983420863747,0.0649346709251403
2021-01-11,"si alguien tiene valor por su vida, no se va someter a esta vacuna 💉 que es ratas de laboratorio... Tan solo ponte a revisar en el internet si existe una vacuna garantizada creada en 6 meses, una sola vacuna?!!!",0.9047952890396118,0.0900162681937217,0.0051883771084249,0.7411515712738037,0.0110919522121548,0.0095298513770103,0.139777272939682,0.0648799762129783,0.0252168606966733,0.0083524277433753,0.6581653356552124,0.0296666584908962,0.2330092191696167
2021-01-11,"Pues esperemos que no sea un Monopolio y también aclare el Sr. ARCE por que tanto empeño en adquirir la Rusa, cuando existen las otras que fueron avaladas por la OMS, espero realmente no sea un simple monopolio, por los negocios que ya hace tiempo el MAS tenia con Rusia, pero ahí esta la desicion de cada persona, quien realmente valore su vida sabrá cual deberá aplicarse, al menos la Rusa aun no saco el comunicado de si su vacuna es riesgosa para las personas alérgicas, que en Bolivia existen muchas debido a sus diversos climas......",0.2644422948360443,0.7319962382316589,0.0035614306107163,0.8112591505050659,0.0031541406642645,0.0252326391637325,0.1297329813241958,0.0075465906411409,0.017420332878828,0.0056541915982961,0.8475056886672974,0.0228184629231691,0.3799962997436523
2021-01-11,"Todas las vacunas tienen eso como pared de sus objetivos , no veo que alguna empresa las este regalando , pfizer lo está regalando? no verdad . Así que todo es monopolio sea o no comunista socialista capitalista etc .",0.8264404535293579,0.1706170439720153,0.0029424449894577,0.5818424224853516,0.0063550816848874,0.0130534609779715,0.2453597635030746,0.0373521633446216,0.1021548509597778,0.0138822374865412,0.5366405248641968,0.0142622105777263,0.1378305703401565
2021-01-11,"no, solo estoy siguiendo un tratamiento, pero claro los tontos como tú se creen inmunes y creen nada les va afectar",0.9733918309211732,0.0240631662309169,0.0025449970271438,0.1554449498653412,0.0031793636735528,0.02272773347795,0.7350344657897949,0.004670713096857,0.0694344788789749,0.0095082065090537,0.2713850140571594,0.0088115176185965,0.1313827484846115
2021-01-11,"Y cuándo van a traer las vacunas de Pzifer, Moderna y Astrazeneca?",0.9648117423057556,0.0322279967367649,0.0029602784197777,0.8612316250801086,0.0050713471136987,0.0112920477986335,0.0280668381601572,0.071327731013298,0.0124669075012207,0.0105435196310281,0.2431520670652389,0.0086183017119765,0.0589081943035125
2021-01-11,"me anoto en primera fila para la vacuna, nada de miedo tengan fé",0.0012903058668598,0.6957048773765564,0.3030048012733459,0.4960012435913086,0.0921353474259376,0.0288462396711111,0.0051674973219633,0.2216687649488449,0.0135541912168264,0.1426267176866531,0.0527707450091838,0.0083441035822033,0.0263563692569732
2021-01-11,Yo segundeo para la vacuna,0.0013001072220504,0.9844456315040588,0.0142542719841003,0.8608603477478027,0.0507988259196281,0.0189757328480482,0.0060754208825528,0.0440817177295684,0.0086813438683748,0.0105266496539115,0.0939457863569259,0.0209458097815513,0.0399318672716617
2021-01-11,lo van publicar en mayo (concluida la fase 3). Todas las vacunas están en fase 3.,0.0115806022658944,0.9819308519363404,0.0064885262399911,0.9703022241592408,0.0040232427418231,0.007016803137958,0.0025698326062411,0.010318991728127,0.0018766187131404,0.0038923788815736,0.1140632331371307,0.0112650478258728,0.0315815582871437
2021-01-11,ha leído el mensaje del Presidente de la Argentina ?! Imposible vacunar a mayores de 60 y nos aconsejan comprar esa vacuna que ni ellos ya podrán usar en la población más vulnerable ! Mucho mienten,0.9854196906089784,0.0138321928679943,0.0007480633212253,0.1366648972034454,0.0033244080841541,0.0150694120675325,0.6618087291717529,0.0185452457517385,0.1484130620956421,0.0161743443459272,0.3159121870994568,0.0092836404219269,0.0782096460461616
2021-01-11," señora, la vacuna no fue probada en personas menores de 18 y mayores de 60, no significa que no sirva para dichas personas, sólo que no se han probado aún, pero los estudios clínicos ya están en progreso. Por eso la vacuna está restringida para dichas personas. Tal vez la vacuna hubiese sido más rápida si el rango de edad de prueba sería más corto. Pero el que ahora sacaron ya es un gran avance, no desespere.",0.0163078941404819,0.9575294256210328,0.0261627528816461,0.9090600609779358,0.013940648175776,0.0207445751875638,0.0366338528692722,0.0089662577956914,0.0066320928744971,0.0040225270204246,0.271053284406662,0.0084793847054243,0.0521488822996616
2021-01-11,Lamentablemente es conocido que la vacuna Sputnilk carece de la tercera etapa de investigación . Se desconocen efectos adversos y secundarios de la vacuna. Lo cual la hace insegura para aplicarla. Seria usarla a ciegas. Y que hay del proceso de elaboración ? Es una incógnita. Su composición ?,0.8909304141998291,0.1085193455219268,0.0005502890562638,0.7118268609046936,0.000980980345048,0.1766513437032699,0.0357005819678306,0.0182304568588733,0.0169164333492517,0.0396933518350124,0.2635333836078644,0.0155053725466132,0.049433659762144
2021-01-11,"ninguna Vacuna ha llegado a fase 3,todas estan en fase 2,xq son de emergencia",0.2523948848247528,0.7418988347053528,0.0057063577696681,0.8975457549095154,0.0118524059653282,0.026326997205615,0.0151512064039707,0.0284916255623102,0.0083712339401245,0.0122607545927166,0.7046005725860596,0.0224453546106815,0.1700029522180557
2021-01-11,"la fase 3 se refiere a que se da la vacuna a un numero relativamente grande para aprender entre otras cosas, los efectos adversos. Tanto la Pfizer como la AstraZeneca hicieron esa fase de sacsr a la venta. La Sputnin no la hizo y aun asi la esta vendiendo . .",0.1862198710441589,0.8084070682525635,0.0053730499930679,0.9441317915916444,0.0060999160632491,0.0154450815171003,0.007531841751188,0.0153956040740013,0.0046709328889846,0.0067248377017676,0.3848485946655273,0.0179438441991806,0.0893598943948745
2021-01-11,ya hay vacunas en etapa 3,0.00291030225344,0.4625257551670074,0.5345639586448669,0.8931682705879211,0.0309746768325567,0.005409796256572,0.0017485342686995,0.0568203665316104,0.0031964678782969,0.0086819343268871,0.1043860167264938,0.0116751641035079,0.0314208902418613
2021-01-11,Entonces Arce y Choquehuanca podran vacunarse primero sin miedo,0.0039278012700378,0.9895023107528688,0.0065699140541255,0.8520346879959106,0.0061986246146261,0.0110517404973506,0.0052998717874288,0.0930845588445663,0.0095101064071059,0.0228203162550926,0.0845782309770584,0.0066297128796577,0.0307816956192255
2021-01-11,"En ciencia no interesa lo que decimos, sino lo que podemos probar, le falta los estudios de fase III para población vulnerable mayor de 60 años...osea que la información es incompleta.",0.9797414541244508,0.0199259556829929,0.0003325774741824,0.3682794868946075,0.0021097641438245,0.0303602907806634,0.4492230117321014,0.0113997776061296,0.118555337190628,0.0200723446905612,0.1010136008262634,0.0051946463063359,0.0237978193908929
2021-01-11,"pues vender una vacuna sin esos estudios no habla bien de Gamaleya, deberían haber sido más cautos y no venderla aún...",0.9976736903190612,0.0015501724556088,0.0007761332090012,0.180105447769165,0.0030382208060473,0.0136857833713293,0.6508569121360779,0.0123291974887251,0.1303901970386505,0.0095942365005612,0.1419424712657928,0.0058395150117576,0.0332834310829639
2021-01-11,todas las vacunas estan en fase 3 (solo dieron datos prenimilares). El inconveniente fue que no vino al continente americano hacer sus ensayos... Lo hicieron en Asia y demás.,0.8743445873260498,0.1245413720607757,0.001114034675993,0.8836562633514404,0.0053475354798138,0.0479907803237438,0.0309751741588115,0.0122369416058063,0.0095135904848575,0.010279749520123,0.5824177265167236,0.012759169563651,0.1536904126405716
2021-01-11,"lo positivo de esto es que no van ser las únicas vacunas que lleguen... Van llegar 4 creo aztranezeca, Sputnik v, sinovac, etc. Tendremos para elegir si desconfiamos de alguna vacuna en particular.",0.1708369553089141,0.8204165101051331,0.0087465774267911,0.9499450922012328,0.0121275354176759,0.0115403244271874,0.0015851520001888,0.0148374857380986,0.0019440423930063,0.0080204028636217,0.495268851518631,0.0093129640445113,0.1198706701397895
2021-01-11,"no se llama desconfianza, es ser objetivos y observar como el gobierno se cruza de brazos y no hace nada, dejando opinar a gente que no tiene la más mínima idea de que hacer y gobernados por la ignorancia, ofreciendonos mates caseros para control de la pandemia...",0.9955081939697266,0.004177376627922,0.0003144563233945,0.1283342838287353,0.0029779102187603,0.0169937666505575,0.7047281861305237,0.0050609530881047,0.1292709559202194,0.0126339895650744,0.2199171036481857,0.0050629759207367,0.0915835127234458
2021-01-11,"pasa que personas de tercera edad, pueden vacunarse no sera ningun riesgo,se estan haciendo todavia pruebas masivas en grupos etarios, para concluir esta condicion",0.0020026131533086,0.9760870337486268,0.0219103749841451,0.9427706003189088,0.006865921895951,0.0171419121325016,0.0044234599918127,0.0156274735927581,0.0040162396617233,0.0091542256996035,0.3184525668621063,0.0060672196559607,0.0654603391885757
2021-01-11,Rusia comentando de la efectividad de su vacuna es como Evo afirmando que en el chaparre no hay droga,0.0657930821180343,0.9077717661857604,0.0264351032674312,0.9686266183853148,0.0049067526124417,0.0039559327997267,0.0033536220435053,0.0132562899962067,0.0028709049802273,0.0030298260971903,0.1588203310966491,0.0088137574493885,0.0511567778885364
2021-01-11,"Si la vacuna nos ayudárá a evitár lá enfermedad por que negarse, yá que la recuperácion del COVID cuesta demasiado y creo que la mayoria no cuenta con los recursos economicos por eso debemos pensar mas en nuestra salud. Yo personalmente prefiero la vac… Ver más",0.0200817342847585,0.9687008261680604,0.0112174348905682,0.6179153323173523,0.039755929261446,0.1754259616136551,0.1105062440037727,0.009931162931025,0.0319110564887523,0.0145542854443192,0.313831090927124,0.010715790092945,0.0652400255203247
2021-01-11,En fin la vacuna es voluntaria si hay o no efectividad en la aplicacion de ella esta muy dudosa pero solo de ti depende no bajar la guardia ante esta pandemia protejete y protejeba los tuyos a cuidarnos,0.0024344611447304,0.9773659706115724,0.0201994907110929,0.8918138742446899,0.0215592831373214,0.0404467470943927,0.0143914716318249,0.0154193341732025,0.0053652646020054,0.0110040009021759,0.0920794084668159,0.0137442843988537,0.0379096306860446
2021-01-11,Claro a ellos les conviene vender vacunas que ni están comprobadas en seres humanos pero que les va a importar la vida humana a esta gente comunista...,0.9957793951034546,0.0037040901370346,0.0005165244219824,0.048682402819395,0.0021995874121785,0.0102097885683178,0.7200404405593872,0.0079071316868066,0.2042161673307418,0.0067444462329149,0.469336450099945,0.0100429439917206,0.1502533853054046
2021-01-11,"Por suerte la vacuna será voluntaria, así que el que no quiere vacunarse no se vacuna y el que quiera se vacuna, al final cada quien asumirá sus consecuencias",0.0022570395376533,0.9339444637298584,0.0637984797358512,0.8182705640792847,0.0774629712104797,0.0474609397351741,0.0317534022033214,0.0105705820024013,0.0092369252815842,0.0052445703186094,0.1727291941642761,0.0128831379115581,0.0644244626164436
2021-01-11,Con esas 6 mil dosis q vacunen al gobierno y su gabinete y allegados y si no pasa nada ya con las demás a la población en general .... Q encabece el desaparecido presi 🤔🤔🤔,0.0884551852941513,0.9016579389572144,0.0098868971690535,0.7248562574386597,0.0034854321274906,0.0143444808200001,0.0527824983000755,0.1203759461641311,0.0420641750097274,0.0420911386609077,0.5740136504173279,0.0243454929441213,0.2393029034137725
2021-01-11,"Veo que todas las farmacéuticas dicen tener la mejor vacuna, pero mi pregunta es: la vacuna es efectiva cuando El virus muta??",0.0524446293711662,0.9454678893089294,0.0020874494221061,0.8631355166435242,0.0033728338312357,0.0113600902259349,0.0192536283284425,0.066826619207859,0.0116527071222662,0.0243985578417778,0.3247138857841491,0.0098694963380694,0.0651174858212471
2021-01-11,acaso no es la OMS la que exige que se cumpla los requisitos para esta vacuna que aun no tiene efectividad ni en su propio pais,0.9442813992500304,0.054834920912981,0.000883616914507,0.6100664734840393,0.0040556932799518,0.0225443746894598,0.1134988144040107,0.1714756935834884,0.0511262901127338,0.0272326935082674,0.1937144249677658,0.0147958239540457,0.0454486049711704
2021-01-11,"Que wena, de una me vacunare... Jallallla Rusia...",0.0029107613954693,0.6740149259567261,0.3230742812156677,0.2367175668478012,0.7357692122459412,0.003560664365068,0.0013773107202723,0.0160362776368856,0.0021611137781292,0.0043777753598988,0.3565079867839813,0.0465001203119754,0.1378379613161087
2021-01-11,"No es obligatorio la vacunacion, si uno piensa que es peligroso a su salud no se vacuna y listo porque tando lio.",0.4731169939041137,0.5233909487724304,0.0034920657053589,0.5012452602386475,0.0046412148512899,0.0255667548626661,0.3837194740772247,0.0120512433350086,0.0599047727882862,0.0128712495788931,0.1444517821073532,0.0080814966931939,0.0351656787097454
2021-01-11,"porque los que s Evan a vacunar con esa vacuna, se van a pone roeor y será un costo adicional al estado y muy difícil para los médicos",0.9971913695335388,0.0025225607678294,0.0002860950189642,0.2734489738941192,0.0022287350147962,0.1458164453506469,0.3779155015945434,0.0219359397888183,0.0831115394830703,0.0955428332090377,0.7459975481033325,0.0156734436750412,0.3138177692890167
2021-01-11,Porque si la mayoría no se vacuna seguiran incrementando los casos,0.981697142124176,0.0175541080534458,0.0007487194961868,0.1774186342954635,0.0029698072466999,0.0678869560360908,0.519491970539093,0.0371596254408359,0.124383270740509,0.0706898123025894,0.1661325842142105,0.007405397016555,0.0450055114924907
2021-01-11,quienes creen que están pagando esa vacuna inservible somos nosotros,0.9980741739273072,0.0014836625196039,0.0004421522608026,0.0321382135152816,0.0010989475995302,0.0172024983912706,0.7817742824554443,0.0057300291955471,0.148204505443573,0.0138515643775463,0.3063046634197235,0.0131970318034291,0.0981528013944625
2021-01-11,"Primero que se vacune Arce, Choquehuanca y sus ministros también sus servidores públicos. ¡Veremos si es efectiva la vacuna!!!",0.023426953703165,0.955975353717804,0.0205976478755474,0.8491758108139038,0.0424594581127166,0.0073862187564373,0.0215943213552236,0.0477609820663929,0.0115505959838628,0.0200726687908172,0.1380347162485122,0.0099395904690027,0.0546702072024345
2021-01-11,Esa vacuna no tiene seguimiento de seguridad,0.3329149186611175,0.663468062877655,0.0036170978564769,0.7629867196083069,0.0038852023426443,0.0138488300144672,0.0463854484260082,0.1177920326590538,0.0241788309067487,0.0309228282421827,0.2759827375411987,0.0421184301376342,0.0662153959274292
2021-01-11,"6 mil dosis a fin de mes .!!!! Es una burla. Mientras tanto siguen muriendo, que incapaces estos socialistas.!!",0.99851256608963,0.0009731302270665,0.0005143773159943,0.0123642962425947,0.0023431265726685,0.0084459334611892,0.8507120609283447,0.0059162471443414,0.1146204248070716,0.005597953684628,0.3697027266025543,0.0061598978936672,0.143024742603302
2021-01-11,"6000 para una poblacion de mas de 11 millones, y lo peor que la vacuna rusa son dos dosis... asi que 3000 personas vacunadas de 11 millones. 🤣🤣🤣🤣🤣🤣🤣🤣🤣 que buena gestion del nuevo gobierno 🤣🤣🤣🤣🤣🤣🤣",0.1379495561122894,0.8234626054763794,0.0385878384113311,0.3930949866771698,0.4771773517131805,0.0172940101474523,0.0305994916707277,0.0499934516847133,0.0248715821653604,0.0069691087119281,0.7556268572807312,0.0402174033224582,0.2828519344329834
2021-01-11,La gente inteligente se va a poner la vacuna lo siento mucho por las otras que piensa lo contrario,0.1573976576328277,0.6766330599784851,0.1659692376852035,0.3200374841690063,0.0437676571309566,0.4967048168182373,0.0803186297416687,0.0066423355601727,0.0402073338627815,0.0123217608779668,0.2700897753238678,0.0085112145170569,0.0686969608068466
2021-01-11,Creadores de la vacuna Sputnik V y AstraZeneca firman acuerdo de cooperación,0.0269576385617256,0.6592175364494324,0.3138248026371002,0.9351529479026794,0.03229720890522,0.0056244451552629,0.0026431297883391,0.0174125414341688,0.0024732835590839,0.0043963943608105,0.0142301153391599,0.0109732924029231,0.0130930766463279
2021-01-11,Creadores de la vacuna Sputnik V y AstraZeneca firman acuerdo de cooperación,0.0269576385617256,0.6592175364494324,0.3138248026371002,0.9351529479026794,0.03229720890522,0.0056244451552629,0.0026431297883391,0.0174125414341688,0.0024732835590839,0.0043963943608105,0.0142301153391599,0.0109732924029231,0.0130930766463279
2021-01-11,Creadores de la vacuna Sputnik V y AstraZeneca firman acuerdo de cooperación,0.0269576385617256,0.6592175364494324,0.3138248026371002,0.9351529479026794,0.03229720890522,0.0056244451552629,0.0026431297883391,0.0174125414341688,0.0024732835590839,0.0043963943608105,0.0142301153391599,0.0109732924029231,0.0130930766463279
2021-01-11,"Bueno Paolis... respondiendo por partes, si bien Rusia tiene un alto indice de contagio por obvias razones de cantidad de población (aun así muchísimo menor que la mayoría). También tiene proporcionalmente uno de los más bajos índices de muerte y de los más altos en recuperación. Por otro lado dice claramente el artículo que la unión de fuerzas entre AstraZeneca y Gamaleya responden a una lucha frontal contra el virus. ""Es importante hacer uso de todas las posibilidades que da la cooperación internacional para acercar al máximo el momento de la victoria sobre la infección"".",0.0072776256129145,0.9463685750961304,0.046353779733181,0.9725164771080016,0.0101001998409628,0.0049548312090337,0.0021296793129295,0.0072230561636388,0.0009462857851758,0.0021294252946972,0.0824176743626594,0.0066065555438399,0.0296879354864358
2021-01-11,"Desde hace ya buen tiempo vengo leyendo un poco sobre todas las posibles vacunas (Pfizer, Moderna, AstraZeneca, Janssen, Novavax, etc) y está en especial es la que más me convence en todo sentido.",0.0063954135403037,0.8046002984046936,0.1890043318271637,0.9442583322525024,0.030545013025403,0.0031730064656585,0.0008222013129852,0.0155194550752639,0.0009876851690933,0.0046943756751716,0.0442120842635631,0.0070087546482682,0.0198028441518545
2021-01-11,Si te quieres informar un poco mas aqui te dejo un articulo: https://www.infobae.com/.../las-10-claves-de-la-vacuna.../,0.1304214894771576,0.8485380411148071,0.0210404992103576,0.9738548994064332,0.0090953670442104,0.0027872179634869,0.0015471098013222,0.0083626834675669,0.0016002502525225,0.0027523669414222,0.0344820246100425,0.0104336533695459,0.022380243986845
2021-01-11,Las 10 claves de la vacuna rusa que hay que conocer,0.0096157854422926,0.8496817350387573,0.1407024562358856,0.9672666192054749,0.0065215597860515,0.0030880658887326,0.0012117405422031,0.015103087760508,0.001622705371119,0.0051863174885511,0.0219623316079378,0.0163231063634157,0.0183595642447471
2021-01-11,Las 10 claves de la vacuna rusa que hay que conocer,0.0096157854422926,0.8496817350387573,0.1407024562358856,0.9672666192054749,0.0065215597860515,0.0030880658887326,0.0012117405422031,0.015103087760508,0.001622705371119,0.0051863174885511,0.0219623316079378,0.0163231063634157,0.0183595642447471
2021-01-11,Las 10 claves de la vacuna rusa que hay que conocer,0.0096157854422926,0.8496817350387573,0.1407024562358856,0.9672666192054749,0.0065215597860515,0.0030880658887326,0.0012117405422031,0.015103087760508,0.001622705371119,0.0051863174885511,0.0219623316079378,0.0163231063634157,0.0183595642447471
2021-01-11,Primero que el presidente se coloque la primera vacuna y de ahí la población confiara,0.0034486365038901,0.9750438928604126,0.0215074382722377,0.960793435573578,0.0146528230980038,0.0041855094023048,0.0019647399894893,0.010796146467328,0.0018435941310599,0.0057637766003608,0.2274805903434753,0.0217969808727502,0.060435339808464
2021-01-11,"jiji, se pondrá agua pero no la vacuna",0.0052568288519978,0.9812492728233336,0.0134938508272171,0.8753703832626343,0.020761115476489,0.0177426729351282,0.0244532786309719,0.0294477436691522,0.0146002378314733,0.0176245383918285,0.2892865836620331,0.0305652394890785,0.1026409789919853
2021-01-11,"HAY QUE DECIRLE A LA GENTE SOBRE LOS EFECTOS SEGUNDARIOS, Y QUE ELLOS DECIDAN SI PONERSELO O NO. ...""La universidad de Miami, ha dicho que se debe congelar el esperma de los varones que han de ser vacunados, porque Pfayser dice que desconoce el im… Ver más",0.2140362113714218,0.782794177532196,0.0031695438083261,0.974663257598877,0.0029208038467913,0.004227336961776,0.0030303969979286,0.0088314022868871,0.0024190621916204,0.0039078039117157,0.7029242515563965,0.0110124228522181,0.1785385608673095
2021-01-11,"DRA NATALIA PREGO, SOBRE LO QUE HACEN LLAMAR ""VACUNA""",0.1891211122274398,0.8073398470878601,0.0035390653647482,0.9693071246147156,0.0015963958576321,0.0052446937188506,0.0028556582983583,0.0122724855318665,0.0024240720085799,0.0062994244508445,0.0343573205173015,0.0106351673603057,0.0188488233834505
2021-01-11,"DRA NATALIA PREGO, SOBRE LO QUE HACEN LLAMAR ""VACUNA""",0.1891211122274398,0.8073398470878601,0.0035390653647482,0.9693071246147156,0.0015963958576321,0.0052446937188506,0.0028556582983583,0.0122724855318665,0.0024240720085799,0.0062994244508445,0.0343573205173015,0.0106351673603057,0.0188488233834505
2021-01-11,"DRA NATALIA PREGO, SOBRE LO QUE HACEN LLAMAR ""VACUNA""",0.1891211122274398,0.8073398470878601,0.0035390653647482,0.9693071246147156,0.0015963958576321,0.0052446937188506,0.0028556582983583,0.0122724855318665,0.0024240720085799,0.0062994244508445,0.0343573205173015,0.0106351673603057,0.0188488233834505
2021-01-11,Yo me vacunare estoy seguro gracias Rucia no tengo miedo a la vacuna,0.001289666048251,0.0357240214943885,0.9629862904548644,0.0533389151096344,0.9323806166648864,0.0026617152616381,0.0015121399192139,0.0065438486635684,0.001387812080793,0.0021749606821686,0.1035373657941818,0.0209379009902477,0.0472137629985809
